TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
12:58:23 AM,0.22812577,0.48018333,0.8578644,0.13693856,0.6417445,1.1365601,0.5520933,0.5257149,0.5447259,1.3278165,0.5958828,0.7104273,0.27970082,0.9346845,-0.03792276,0.188338,-0.21916716,0.60614747,-0.4531148,-0.11363841,803.0403,806.6667,801.02563,773.22345,672.0879,76.00002,0,0.191040039,0.010803223,0.98449707,3.887939453,-4.164581299,-1.368255615,1,1,1,1,1,80,
12:58:24 AM,0.2833504,0.48018333,0.76334155,0.3439982,0.7757975,1.1365601,0.5321825,0.7218325,0.7040739,1.3278165,0.5958828,0.7762057,0.22980627,0.9346845,0.017023228,0.28160253,-0.2073211,0.60614747,-0.43915388,-0.15696408,807.0696,718.8278,760.7326,845.7509,758.71796,76.00002,0,0.185852051,0.014953613,0.983581543,3.656158447,-3.865509033,-1.360778809,1,1,1,1,1,80,
12:58:24 AM,0.5113585,0.48018333,0.85761696,0.8086461,0.94672513,1.1365601,0.02225669,1.026142,0.7427207,1.3278165,-0.023756707,0.92317647,0.23082986,0.9346845,-0.13520296,0.38886923,-0.15165892,0.60614747,-0.49484652,-0.109799094,780.07324,795.78754,798.60803,743.4066,657.5824,74.00002,0,0.18371582,0.01574707,0.984375,3.446807861,-4.187011719,-2.018737793,1,1,1,1,1,80,
12:58:25 AM,0.65054286,0.48018333,0.85761696,0.8410926,0.964214,1.1365601,0.02225669,0.9801718,0.75687605,1.3278165,-0.023756707,0.9247577,0.2903748,0.9346845,-0.13520296,0.41779527,-0.052177336,0.60614747,-0.49484652,-0.08592674,796.1905,792.96704,803.44324,730.5128,630.18317,62.00004,0,0.192749023,0.016174316,0.978027344,3.244934082,-3.7159729,-1.353302002,1,1,1,1,1,80,
12:58:25 AM,0.59166217,0.48018333,0.56705797,0.95181406,0.8765515,1.1365601,0.054480664,1.0583248,0.7533867,1.3278165,0.08834171,0.9534949,0.311608,0.9346845,-0.07410462,0.4153802,-0.028446507,0.60614747,-0.39606693,-0.018034263,805.4579,804.2491,788.93774,860.2564,939.2308,54.000046,0,0.192749023,0.01348877,0.981445313,3.573913574,-4.276733398,-1.517791748,1,1,1,1,1,80,
12:58:26 AM,0.31723827,0.48018333,0.5090557,0.67105955,0.44023356,1.1365601,-0.054370847,0.7772105,0.34682924,1.3278165,0.23789956,0.8673117,0.15688865,0.9346845,-0.045081675,0.27270663,-0.16268586,0.60614747,-0.47654358,-0.043638114,784.10254,743.00366,796.5934,774.83514,645.09155,44.000046,0,0.18548584,0.011657715,0.984130859,3.820648193,-4.097290039,-1.061706543,1,1,1,1,1,80,
12:58:26 AM,0.45641148,0.48018333,0.65465236,0.5358786,0.348658,1.1365601,-0.0403215,0.63628,0.46567902,1.3278165,0.33410218,0.85471916,0.1995884,0.9346845,-0.054769546,0.23324782,-0.11340555,0.60614747,-0.44948184,0.007921941,790.14655,845.7509,823.9927,742.6007,707.1429,44.000046,0,0.183654785,0.00982666,0.980407715,3.626251221,-3.686065674,-1.831817627,1,1,1,1,1,80,
12:58:27 AM,0.42994368,0.48018333,0.9939771,-0.12591775,0.20603158,1.1365601,-0.004458644,0.07966068,0.45841762,1.3278165,0.29368263,0.53622234,0.17935973,0.9346845,-0.09717199,0.28090852,-0.07566829,0.60614747,-0.48992705,0.11108041,815.9341,817.1429,804.65204,748.24176,556.8498,44.000046,8,0.188842773,0.015686035,0.981628418,3.768310547,-4.628143311,-2.011260986,1,1,1,1,1,80,
12:58:28 AM,0.43105194,0.48018333,1.1305345,0.101877436,0.3600847,1.1365601,0.22675194,0.40521896,0.71625763,1.3278165,0.26754183,0.76492506,0.31405178,0.9346845,-0.13055694,0.41616702,-0.07799818,0.60614747,-0.4834728,0.1783662,775.64105,735.7509,786.1172,757.50916,618.0952,52.000046,9.999999,0.189575195,0.012451172,0.98059082,3.596343994,-3.618774414,-1.757049561,1,1,1,1,1,80,
12:58:28 AM,0.34957817,0.48018333,1.1877888,0.30144575,0.50272715,1.1365601,0.38007608,0.5634337,0.89036226,1.3278165,0.32323447,0.8869369,0.39441475,0.9346845,-0.15270069,0.4754298,-0.08894855,0.60614747,-0.5354833,0.15695468,794.57874,828.8278,812.3077,722.4542,665.64105,62.00004,0,0.192565918,0.008178711,0.980102539,3.319702148,-3.409423828,-1.547698975,1,1,1,1,1,80,
12:58:29 AM,0.54623795,0.48018333,1.1471053,0.49870586,0.6631783,1.1365601,0.4467654,0.733179,0.94775355,1.3278165,0.3178678,0.99496955,0.5020109,0.9346845,-0.14966813,0.60378075,-0.07357885,0.60614747,-0.5157489,0.09929028,771.2088,662.8205,751.8681,735.34796,649.5238,72.00003,0,0.190979004,0.014526367,0.979187012,3.319702148,-4.246826172,-1.263580322,1,1,1,1,1,80,
12:58:29 AM,0.6843887,0.48018333,1.133032,0.4510508,0.7044742,1.1365601,0.41494006,0.62207884,0.9299875,1.3278165,0.31216055,0.9787806,0.55044633,0.9346845,-0.18509485,0.54454345,-0.04801023,0.60614747,-0.51450145,0.015098759,824.3956,821.978,792.1612,882.8205,799.41394,84.000015,0,0.182189941,0.010498047,0.980651855,3.880462646,-3.603820801,-1.704711914,1,1,1,1,1,75,
12:58:30 AM,0.596285,0.48018333,1.0755635,0.3356629,0.58756346,1.1365601,0.29678392,0.5126812,0.8524089,1.3278165,0.2403894,0.9270895,0.42756432,0.9346845,-0.17776085,0.44180074,-0.058686372,0.60614747,-0.50950444,4.41E-04,799.81683,772.8205,799.41394,847.76556,826.4103,96,0,0.185241699,0.009338379,0.98236084,3.289794922,-4.201965332,-1.77947998,1,1,1,1,1,75,
12:58:30 AM,0.48176962,0.48018333,0.3868473,0.29202205,0.5227094,1.1365601,0.020960039,0.43192852,0.8406197,1.3278165,-0.3993289,0.8469385,0.33789143,0.9346845,-0.0174328,0.30123037,-0.025978236,0.60614747,-0.63070816,-0.05520704,804.65204,870.32965,806.6667,767.1795,654.35895,100,0,0.189147949,0.009765625,0.981201172,3.551483154,-3.80569458,-1.480407715,1,1,1,1,1,75,
12:58:31 AM,0.3772645,0.48018333,0.6332927,0.40571466,0.53333414,1.1365601,0.08762978,0.62492687,0.77498466,1.3278165,0.16762936,0.82747287,0.19829768,0.9346845,-0.07241758,0.23555988,0.05255268,0.60614747,-0.4585736,0.021719268,801.8315,738.5714,817.1429,821.978,745.0183,100,0,0.190429688,0.012084961,0.979614258,3.207550049,-4.426269531,-1.585083008,1,1,1,1,1,75,
12:58:31 AM,0.645413,0.48018333,0.79235494,0.44837087,0.730649,1.1365601,0.46961942,0.69053996,0.9704075,1.3278165,0.35407877,0.88742703,0.2944561,0.9346845,-0.079365514,0.32906607,0.098935254,0.60614747,-0.3659299,0.09737598,778.46155,779.67035,779.67035,722.0513,724.4689,100,0,0.190368652,0.010375977,0.979309082,3.431854248,-4.837493896,-1.614990234,1,1,1,1,1,75,
12:58:32 AM,0.62667745,0.48018333,1.1101685,0.6261989,0.7798687,1.1365601,0.49411336,0.809922,0.99301606,1.3278165,0.35407877,1.0145882,0.3347237,0.9346845,-0.108733885,0.33440548,0.040666886,0.60614747,-0.35563767,0.13370723,852.6007,737.3626,990.40295,906.1905,738.97437,100,0,0.163269043,0.015808105,0.99420166,3.708496094,-6.818847656,-1.218719482,1,1,1,1,1,75,
12:58:32 AM,0.64061856,0.48018333,1.2211798,0.7624348,0.8520964,1.1365601,0.5514261,0.9071654,0.98442847,1.3278165,0.29985625,1.0145882,0.32255584,0.9346845,-0.04741844,0.39385635,-0.03282509,0.60614747,-0.39201698,0.109861724,805.8608,650.7326,783.2967,852.1978,922.3077,100,0,0.161743164,0.018432617,0.979980469,4.134674072,3.87298584,-1.330871582,1,1,1,1,1,75,
12:58:33 AM,0.17942123,0.48018333,1.4194,0.9847676,0.80588365,1.1365601,0.045512266,1.086273,0.7764218,1.3278165,-0.17817421,0.9876218,0.2745291,0.9346845,0.005971918,0.21635598,-0.23568805,0.60614747,-0.5823755,0.056815855,778.86444,794.17584,801.8315,741.39197,510.91574,100,0,0.125793457,0.012451172,0.985351563,2.990722656,-2.953338623,0.590667725,1,1,1,1,1,75,
12:58:34 AM,0.072351925,0.48018333,1.4194,0.83999383,0.4506686,1.1365601,0.045512266,0.7749596,0.5229966,1.3278165,-0.17817421,0.8986142,0.38485545,0.9346845,0.005971918,0.5555501,0.097238675,0.60614747,-0.5823755,0.21254393,802.23444,777.25275,791.3553,737.76556,697.8755,98,0,0.126403809,0.013061523,0.981079102,3.117828369,0.95703125,-7.424468994,1,1,1,1,1,75,
12:58:34 AM,0.35046974,0.48018333,0.8967593,0.83796936,0.63807,1.1365601,0.47161794,0.86651653,0.5804041,1.3278165,0.16953848,0.9295225,0.3441827,0.9346845,0.11948005,0.4979196,0.033039823,0.60614747,-0.26731148,0.1728977,823.1868,735.7509,824.7985,881.2088,837.28937,98,0,0.099121094,0.069458008,0.995910645,2.80380249,-4.658050537,3.177642822,1,1,1,1,1,75,
12:58:35 AM,0.62196684,0.48018333,1.110643,0.7075043,0.7406114,1.1365601,0.6072685,0.7738358,0.6552194,1.3278165,0.33587307,0.9295225,0.3703936,0.9346845,0.19788529,0.4213606,0.058175117,0.60614747,-0.3080314,0.11529982,819.15753,780.87915,826.0073,798.60803,808.68134,92.00001,0,0.115539551,-0.013916016,1.000305176,3.297271729,-0.942077637,0.239257813,1,1,1,1,1,75,
12:58:35 AM,0.6296286,0.48018333,1.1534108,0.70731175,0.6756357,1.1365601,0.64685374,0.7200094,0.80536044,1.3278165,0.33332247,0.880757,0.44144997,0.9346845,0.22067061,0.4281655,0.1180234,0.60614747,-0.29763448,0.28681546,803.44324,801.4286,797.3993,744.61536,543.95605,92.00001,0,0.113342285,0.003356934,0.984741211,5.114135742,-0.919647217,2.474822998,1,1,1,1,1,75,
12:58:36 AM,0.5681735,0.48018333,1.2820759,0.80212224,0.57191163,1.1365601,0.76665765,0.80537605,0.875186,1.3278165,0.3031926,1.004924,0.4654022,0.9346845,0.31085807,0.61848766,0.16087969,0.60614747,-0.3379412,0.54957175,786.1172,874.35895,844.5421,760.32965,613.663,94.00001,0,-0.018554688,0.036132813,0.95123291,11.40960693,18.77426147,-0.971984863,1,1,1,1,1,75,
12:58:36 AM,0.2323113,0.48018333,1.2820759,1.5002265,0.32238042,1.1365601,0.76665765,1.3327749,0.87363964,1.3278165,0.3031926,1.3968844,0.5130456,0.9346845,0.31085807,0.6976203,0.21052054,0.60614747,-0.3379412,0.606654,796.1905,712.7839,814.7253,826.0073,763.1502,100,0,-0.158569336,0.056396484,0.98236084,-4.164581299,-6.74407959,-2.332763672,1,1,1,1,1,75,
12:58:37 AM,0.32879987,0.48018333,1.2820759,1.7591215,0.45517206,1.1365601,0.76665765,1.5382578,0.83873004,1.3278165,0.3031926,1.4008126,0.4896976,0.9346845,0.31085807,0.7256618,0.12717447,0.60614747,-0.3379412,0.60950655,724.0659,649.5238,481.90475,710.7692,555.64105,100,0,-0.079589844,0.005065918,0.989013672,1.921539307,-7.873077393,-1.89163208,1,1,1,1,1,75,
12:58:37 AM,0.32879987,0.48018333,1.2820759,2.0245976,0.45517206,1.1365601,0.76665765,1.7730507,0.83873004,1.3278165,0.3031926,1.3955925,0.4896976,0.9346845,0.31085807,0.6509194,0.12717447,0.60614747,-0.3379412,0.3571435,772.8205,792.96704,763.1502,722.8571,713.5897,92.00001,0,-0.072875977,-0.001647949,0.997619629,3.267364502,-5.65246582,-4.000091553,1,1,4,1,1,75,
12:58:38 AM,0.32879987,0.48018333,1.2820759,2.0245976,0.45517206,1.1365601,0.76665765,1.7730507,0.83873004,1.3278165,0.3031926,1.3955925,0.4896976,0.9346845,0.31085807,0.6509194,0.12717447,0.60614747,-0.3379412,0.3571435,780.07324,823.5897,829.2308,728.0952,627.3626,82.000015,0,-0.03125,-0.002807617,0.992004395,5.211334229,-7.088012695,-3.499145508,1,1,4,1,1,75,
12:58:38 AM,0.7469003,0.48018333,1.2820759,0.44746777,0.8476227,1.1365601,0.76665765,0.67617077,0.64094085,1.3278165,0.3031926,0.92593706,0.5308694,0.9346845,0.31085807,0.673909,0.06752435,0.60614747,-0.3379412,0.04468313,784.10254,747.03296,753.0769,755.89746,655.56775,78.00002,0,-0.006896973,-0.001342773,0.99987793,3.364562988,-8.269348145,0.456085205,1,1,2,1,1,75,
12:58:39 AM,0.631362,0.48018333,1.2820759,0.6250585,0.88147545,1.1365601,0.76665765,0.75816405,0.6553135,1.3278165,0.3031926,1.0430788,0.4780931,0.9346845,0.31085807,0.658967,-0.016162384,0.60614747,-0.3379412,0.12428652,767.98535,761.53845,782.49084,826.8132,1075.0183,76.00002,0,0.012634277,-0.007995605,0.997802734,3.386993408,-6.60949707,-0.93460083,1,1,1,1,1,85,
12:58:39 AM,0.5472425,0.48018333,1.2820759,0.553648,0.82896864,1.1365601,0.76665765,0.68953204,0.7545947,1.3278165,0.3031926,1.0430788,0.4766517,0.9346845,0.31085807,0.6332182,-0.001982484,0.60614747,-0.3379412,0.15087019,818.3516,793.7729,755.4945,885.64105,842.1245,78.00002,0,0.062316895,-0.007080078,0.996459961,3.955230713,-4.598236084,-0.590667725,1,1,2,1,1,85,
12:58:40 AM,1.0275834,0.48018333,1.2820759,1.0203371,0.9577659,1.1365601,0.76665765,0.7986407,0.8439196,1.3278165,0.3031926,1.0009148,0.38280255,0.9346845,0.31085807,0.57019275,-0.026901305,0.60614747,-0.3379412,0.1612036,821.978,804.2491,804.2491,872.74725,780.87915,76.00002,0,0.060974121,-0.009765625,0.993041992,3.342132568,-3.626251221,-1.241149902,1,1,1,1,1,85,
12:58:40 AM,1.1423305,0.48018333,1.2820759,1.0850277,0.9647723,1.1365601,0.76665765,0.79786533,0.8966139,1.3278165,0.3031926,0.9478298,0.41569796,0.9346845,0.31085807,0.59857726,0.030061241,0.60614747,-0.3379412,0.18566428,810.293,754.68866,830.0366,766.77655,671.685,66.00003,0,0.073059082,-0.012878418,0.998596191,3.252410889,-3.820648193,-0.381317139,1,1,2,1,1,85,
12:58:41 AM,1.4594203,0.48018333,1.2820759,1.2693336,1.1447883,1.1365601,0.76665765,0.943768,0.88283736,1.3278165,0.3031926,0.9251179,0.36953056,0.9346845,0.31085807,0.63300025,0.030255005,0.60614747,-0.3379412,0.1572122,791.75824,800.6227,770.80585,733.73627,617.6923,54.000046,0,0.068237305,-0.012023926,1.002929688,4.284210205,-3.768310547,-0.321502686,1,1,2,1,1,85,
12:58:41 AM,1.4594203,0.48018333,1.2820759,0.75118905,1.1447883,1.1365601,0.76665765,0.91123396,0.88283736,1.3278165,0.3031926,0.94891346,0.36953056,0.9346845,0.31085807,0.6592072,0.030255005,0.60614747,-0.3379412,0.1895657,802.23444,801.8315,770.40295,848.5714,925.9341,42.000042,0,0.05859375,-0.018859863,1.000854492,3.461761475,-4.104766846,-1.413116455,1,1,2,1,1,85,
12:58:42 AM,1.4594203,0.48018333,1.2820759,0.4239282,1.1447883,1.1365601,0.76665765,0.7482855,0.88283736,1.3278165,0.3031926,0.857706,0.36953056,0.9346845,0.31085807,0.5148967,0.030255005,0.60614747,-0.3379412,0.11583126,835.6777,782.8938,835.2747,883.6264,795.38464,32.00004,0,0.056213379,-0.014038086,0.997253418,3.633728027,-3.058013916,-1.256103516,1,1,1,1,1,85,
12:58:43 AM,1.4594203,0.48018333,1.2820759,0.4239282,1.1447883,1.1365601,0.76665765,0.7482855,0.88283736,1.3278165,0.3031926,0.857706,0.36953056,0.9346845,0.31085807,0.5148967,0.030255005,0.60614747,-0.3379412,0.11583126,810.696,807.0696,803.0403,854.61536,939.2308,22.000036,0,0.04901123,-0.011047363,1.001037598,3.461761475,-3.80569458,-1.360778809,1,1,1,1,1,85,
12:58:43 AM,1.4594203,0.48018333,1.2820759,0.057039645,1.1447883,1.1365601,0.76665765,0.34383717,0.88283736,1.3278165,0.3031926,0.39828628,0.36953056,0.9346845,0.31085807,0.5011856,0.030255005,0.60614747,-0.3379412,0.15673864,832.0513,844.5421,813.1135,879.59705,771.2088,12.000038,0,0.054138184,-0.010070801,0.999145508,3.925323486,-3.656158447,-1.988830566,1,1,1,1,1,85,
12:58:44 AM,1.4594203,0.48018333,1.2820759,0.057039645,1.1447883,1.1365601,0.76665765,0.34383717,0.88283736,1.3278165,0.3031926,0.39828628,0.36953056,0.9346845,0.31085807,0.5011856,0.030255005,0.60614747,-0.3379412,0.15673864,825.2015,817.5458,828.8278,880,871.13556,2.0000386,0,0.04284668,-0.013366699,0.998962402,3.372039795,-3.641204834,-1.77947998,1,1,1,1,1,85,
12:58:44 AM,1.4594203,0.48018333,1.2820759,0.5424102,1.1447883,1.1365601,0.76665765,-0.34269807,0.88283736,1.3278165,0.3031926,0.30572167,0.36953056,0.9346845,0.31085807,0.31046236,0.030255005,0.60614747,-0.3379412,0.06191267,805.4579,839.304,794.17584,821.978,869.12085,0,0,0.049682617,-0.014038086,1.000732422,3.252410889,-4.321594238,-1.89163208,1,1,1,1,1,85,
12:58:45 AM,0.22705735,0.48018333,1.2820759,0.42670596,0.37796578,1.1365601,0.76665765,0.084260486,0.5441804,1.3278165,0.3031926,0.5439799,0.1727688,0.9346845,0.31085807,0.31377834,-0.29311696,0.60614747,-0.3379412,-0.020084057,803.8461,807.0696,807.0696,767.5824,700.696,8,0,0.047241211,-0.014892578,0.998718262,3.7159729,-3.843078613,-0.93460083,1,1,1,1,1,85,
12:58:45 AM,0.48806632,0.48018333,1.2103945,0.3179406,0.7205847,1.1365601,0.7558082,0.4776632,0.9531341,1.3278165,0.33531764,0.83418185,0.34805802,0.9346845,-0.07017864,0.4117118,-0.18218814,0.60614747,-0.3467778,-0.001515222,820.7692,854.21246,808.2784,842.1245,1004.90845,13.999998,0,0.052185059,-0.010681152,0.994445801,3.932800293,-4.112243652,-1.876678467,1,1,1,1,1,85,
12:58:46 AM,0.9114514,0.48018333,1.2961866,0.7557598,1.0297565,1.1365601,0.8126198,0.8154266,1.0365274,1.3278165,0.37017903,1.1176393,0.5020146,0.9346845,-0.053825248,0.5570203,-0.047919087,0.60614747,-0.3473564,0.016356694,799.81683,823.1868,806.26373,759.92676,658.7912,23.999996,0,0.046264648,-0.017333984,0.996582031,3.170166016,-3.798217773,-1.861724854,1,1,1,1,1,85,
12:58:46 AM,1.1305469,0.48018333,1.281752,1.1220486,1.1643132,1.1365601,0.9301511,0.9835771,1.0420429,1.3278165,0.7526803,1.1192906,0.5874429,0.9346845,0.038129468,0.63103426,0.07354631,0.60614747,-0.356177,0.06997304,823.1868,810.696,799.81683,882.8205,987.98535,21.999996,0,0.053344727,-0.011169434,1.001647949,3.775787354,-4.321594238,-1.375732422,1,1,1,1,1,85,
12:58:47 AM,1.0802616,0.48018333,1.2272377,1.1402864,1.0016409,1.1365601,0.8416792,0.87754035,1.0112941,1.3278165,0.7526803,1.1000609,0.5457536,0.9346845,0.010723111,0.6354126,0.07737906,0.60614747,-0.4026226,0.0663784,814.3223,818.3516,782.49084,853.00366,894.10254,13.999998,0,0.047424316,-0.010925293,0.996459961,3.573913574,-4.418792725,-1.9140625,1,1,1,1,1,85,
12:58:47 AM,0.72234046,0.48018333,1.0551304,0.9535403,0.70652413,1.1365601,0.72077245,0.68702984,0.73171735,1.3278165,0.7526803,0.9591782,0.4911856,0.9346845,0.057487242,0.51044273,0.07078757,0.60614747,-0.45256528,0.017147366,818.7546,823.5897,796.99634,885.2381,794.17584,13.999998,0,0.046569824,-0.013549805,0.996887207,3.476715088,-3.91784668,-1.667327881,1,1,1,1,1,85,
12:58:48 AM,0.37049976,0.48018333,0.8930068,0.21843514,0.5484652,1.1365601,0.23538055,0.36177555,0.727668,1.3278165,0.3061201,0.63696843,0.46364015,0.9346845,-0.06895238,0.4686123,0.014634767,0.60614747,-0.52444446,0.018853378,793.7729,804.2491,799.81683,730.10986,651.9414,13.999998,0,0.052612305,-0.015014648,0.995788574,3.364562988,-5.091705322,-1.420593262,1,1,1,1,1,85,
12:58:48 AM,0.7006071,0.48018333,1.0153399,0.52851033,0.64280546,1.1365601,0.24572325,0.53379375,0.6186023,1.3278165,0.45000234,0.6968431,0.5491954,0.9346845,-0.052926786,0.53310794,-0.012919487,0.60614747,-0.5392811,0.013161339,813.91943,825.6044,807.8755,866.30035,802.6374,11.999999,0,0.05456543,-0.01965332,0.989929199,2.370147705,-4.538421631,-13.85452271,1,1,1,1,1,85,
